NIVEL,SECTOR,ENTIDAD,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,ALTERNATIVA,FECHA_REGISTRO,FECHA_VIABILIDAD,FUNCION,PROGRAMA,SUBPROGRAMA,MARCO,TIPO_INVERSION,DES_MODALIDAD,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,EXPEDIENTE_TECNICO,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,SALDO_EJECUTAR,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,DES_TIPOLOGIA,IND_IOARR_EMERG,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,NUM_HABITANTES_BENEF,MONTO_ET_F8,ANIO_PROCESO
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,2196970,266086,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL ÁREA URBANO DEL CENTRO POBLADO DE SANTIAGO, DEL DISTRITO DE JULI, PROVINCIA DE CHUCUITO - PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,UF DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,UEI DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,301633,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,ACTIVO,VIABLE,3362118.0,4229246.68,0.0,0.0,0.0,Para Agua Potable Instalación de sistema de abastecimiento de agua potable por impulsión Captación de agua de 01 pozo perforado a 40 m de profundidad 14 m de línea de impulsión 01 reservorio elevado de 60 m3 01 caseta de válvulas 5072 m de línea de distribución 382 conexiones 373 para uso doméstico 09 para uso público   En saneamiento Se plantea la instalación de 5123 m de redes colectoras de alcantarillado 382 conexiones 373 para uso doméstico 09 para uso público 77 buzones de inspección 901 m de red de Emisor También se plantea una PTAR consistente en 01 cámara de rejas 01 cámara distribuidora de caudales 11 buzones de inspección 02 cámaras de control en la salida 41576 m de tendido de tubería en zona de tratamiento 02 lagunas facultativas primarias 01 laguna facultativa secundaria 01 cerco perimétrico de protección para la PTAR     Asimismo como complemento se plantea realizar 11 talleres para educación sanitaria y 07 talleres para implementación y capacitación de la JASS,2013-07-03 00:00:00,2014-06-16 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,NO,,,201612,202012,4229246.68,0.0,,0,,,0.0,SI,Ejecución física (C),SI,NO,,0.0,,,NO,PUNO,CHUCUITO,JULI,210401,0.0,0.0,2015-07-08 00:00:00,2018-08-15 00:00:00,2017-08-01 00:00:00,2018-08-15 00:00:00,1361,3685403.76,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE MELGAR,2447239,2447239,"ADQUISICION DE TERRENO EN EL(LA) PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN LA LOCALIDAD AYAVIRI, DISTRITO DE AYAVIRI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE MELGAR,SUB GERENCIA DE UNIDAD FORMULADORA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE MELGAR,301663,MUNICIPALIDAD PROVINCIAL DE MELGAR - AYAVIRI,ACTIVO,APROBADO,55164.0,59577.12,0.0,0.0,0.0,,2019-05-10 00:00:00,2019-05-15 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN DIRECTA,NO,,,,,SI,NO,SI,2020-05-21 15:02:11,Pendiente de liquidación,201907,201907,55000.0,0.0,,0,,,4577.12,SI,Ejecución física (C),SI,NO,,0.0,,SISTEMA DE SANEAMIENTO URBANO,NO,PUNO,MELGAR,AYAVIRI,210801,-14.8831625,-70.59195,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-06-01 00:00:00,2019-08-30 00:00:00,,59577.12,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE MOHO,2346634,2346634,"CREACION DEL SISTEMA DE AGUA POTABLE  Y DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS  EN EL CENTRO POBLADO  DE CUPISAYA-KARIFUYO (HITO 9 Y 10),  DISTRITO DE TILALI - PROVINCIA DE MOHO - DEPARTAMENTO DE PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,UF DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,UEI DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,301672,MUNICIPALIDAD PROVINCIAL DE MOHO,ACTIVO,VIABLE,2302328.41,3019897.88,0.0,0.0,0.0,COMPRENDE CONSTRUCCIÓN DE 03 CAPTACIONES DE TIPO LADERA INSTALACIÓN DE 1354 ML DE LÍNEA DE CONDUCCIÓN 01 CASETA DE BOMBEO 280 ML DE LÍNEA DE IMPULSIÓN CONSTRUCCIÓN DE 01 RESERVORIO CON CAPACIDAD DE 35 M3  CONSTRUCCIÓN DE 1 CASETA DE VÁLVULA 392840 ML DE LÍNEA DE ADUCCIÓN Y RED DE DISTRIBUCIÓN 242 ML CONEXIONES DOMICILIARIAS DE AGUA 06 CAJAS DE VÁLVULA DE CONTROL 03 CAJAS DE  VÁLVULA DE PURGA  03 CAJAS DE VÁLVULA DE AIRE 1800 M2 UNIDADES DE CONEXIONES DOMICILIARIAS DESAGUE 233781 M2 DE RED COLECTORA DE DESAGÜE 32 BUZONES CONSTRUCCIÓN DE 01 PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES Y CAPACITACIÓN EN EDUCACIÓN SANITARIA Y GESTIÓN DE SERVICIOS,2018-02-13 00:00:00,2018-03-05 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,NO,,,201912,202312,3005929.9,0.0,,0,,,13967.98,SI,Ejecución física (C),SI,SI,100.0,96.76,2023-07-14 23:22:23,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,MOHO,TILALI,210904,-15.491094942834016,-69.31248128414154,2019-12-02 00:00:00,2024-12-18 00:00:00,2022-08-08 00:00:00,2023-01-04 00:00:00,1028,2975922.94,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2168883,171159,"CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO DE LA LOCALIDAD DE COLQUE, DISTRITO DE PUCARA, PROVINCIA DE LAMPA, DEPARTAMENTO DE PUNO",,PROGRAMA AGUA PARA TODOS - PRONASAR,,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,ACTIVO,VIABLE,667769.0,825048.72,0.0,0.0,0.0,SISTEMA DE AGUA POTABLEComo Alternativa Única se plantea La Construcción de un Sistema por Gravedad sin Tratamiento 8SGSTCaptaciónConstrucción de dos nuevas estructura de captación de manantial de ladera de las fuentes  Chascamocco Pirhuani las cuales satisfacen la demanda de la población con adecuada cámara húmeda y caja de válvulas para el control y su respectivo cerco perimétrico Línea de conducción   Instalación de una línea de conducción con tubería PVC Ø1  Clase 10 con un recorrido de 42780 m y tubería PVC C10 ø 1 con un recorrido de 10477mAlmacenamientoConstrucción de 02 reservorios proyectados uno de 6m3 en el sector de Chascamocco para Colque  y otro de 2 m3 de capacidad para el sector de Pirhuani con su respectiva caseta de válvulas bypass y cerco perimétricoLínea de Aducción y Redes  de distribución  En la zona de Colque se ha considerado un recorrido total de 137695 m de tubería PVC y en la zona de Pirhuani ser ha considerado un recorrido de  23219 m de tubería PVC Cámaras rompe presiónConstrucción de 06 Cámaras Rompe Presión Tipo CRP 07Válvulas Construcción de 12 válvulas de purga y 19 válvulas de control las cuales son distribuidas en la redConexiones domiciliariasInstalación de 102 Conexiones Domiciliarias 98 para viviendas 01 para Pronoei 01 para el CEP N70459 01 para la posta médica y 01 para el local comunal y 102 lavaderos 98 para viviendas y 01 para cada institución  SANEAMIENTO BASICO Instalación de 102 UBS tipo Compostera  de doble cámara que consta de tres componentes cámara de secado caseta de adobe con techo de calamina inodoro con separador de desechos sólidosLas UBS serán distribuidas 98 para viviendas 01 para el PRONOEI 02 para la IEP y 01 para el local comunalASPECTO SOCIALPrograma de Educación Sanitaria a las familias Plan de Capacitación sobre Operación y Mantenimiento del Sistema a la JASS y Fortalecimiento de Capacidades al Gobierno Local,2010-12-17 00:00:00,2010-12-20 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),,NO,,,,,SI,NO,NO,,,,,0.0,0.0,,0,,,825048.72,NO,,NO,NO,,,,,NO,PUNO,LAMPA,PUCARA,210708,0.0,0.0,,,,,335,825048.72,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2160866,169039,"CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ORURO Y COMUNIDAD CAMPESINA DE ORURO SECTOR MURUMURUNI, DISTRITO CRUCERO, PROVINCIA CARABAYA, DEPARTAMENTO DE PUNO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","UF DE LA MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UEI DEL PROGRAMA NACIONAL DE SANEAMIENTO RURAL,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,ACTIVO,VIABLE,1173606.0,3215940.19,0.0,0.0,0.0,SISTEMA DE AGUA POTABLECaptaciónConstruir una cámara de captación nueva en el manantial Misquinaccaja para garantizar el caudal adecuado de acuerdo a las necesidades de la población por atender en el servicio de agua potable La estructura contará con cámara húmeda y caja de válvulas con los accesorios de entrada salida ventilación limpieza y reboseLínea de conducciónEl requerimiento de la instalación de la línea de conducción es de 41011 metros de tubería PVC SAP C75 de 2 y 2 cruces con una longitus de 24m de de tubería PVC SAP C75 de 2 la que se conectará  al reservorio existente y al nuevo reservorio por construir con una capacidad de 15 m3 para satisfacer la demanda actual y futura de la poblaciónAlmacenamientoEn esta alternativa se prevé el mejoramiento del reservorio existente que tiene una capacidad de 10 m3 aproximadamente y la construcción de otro nuevo reservorio de 15 m3 de capacidad El reservorio existente se encuentra en buenas condiciones de conservación excepto deberán considerarse el mejoramiento de la caseta de válvulas mejoramiento del revestimiento interior con impermeabilizante cambio de válvulas y resanes en las estructuras de concreto armado  los mismos tendrán la suma total almacenamiento equivalente a 25 m3 que es suficiente para satisfacer la demanda para el año 20Caseta de Válvulas Considera el mejoramiento de la estructura de concreto armado existente del reservorio de 10 m3 y la construcción nueva de la caseta de válvulas para el reservorio de 15 m3Línea de aducción y Redes de distribuciónSe prevé el suministro e instalación nueva de las tuberías de PVC SAP C75 y C10 una longitud total de 1003574 metros de diámetros de los cuales 215455m son PVC C10 de  75695m son PVC C10 de 1 310707m son PVC C75 de 1 365843 son PVC C75 de 2 y 35874m de 2 correspondiente a las líneas de aducción y distribución Además se preve la instalación de válvulas de control válvulas de aire y cámaras rompe presión 4u para garantizar el óptimo funcionamiento del sistema Conexiones Domiciliarias Se proyecta la instalación de 158 conexiones domiciliarias de las cuales 148 son para familias y 10 para instituciones educativas y comunales Asimismo se prevé la instalación de 167 lavaderosSANEAMIENTO BASICOSe plantea la construcción de 167 letrinas de las cuales 107 son de arrastre hidráulico con biodigestor y 60 compostera ASPECTO SOCIALPrograma de Educación Sanitaria a las familias Plan de Capacitación sobre Operación y Mantenimiento del Sistema a la JASS y Fortalecimiento de Capacidades al Gobierno Local,2010-11-22 00:00:00,2010-12-20 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),,SI,10000.0,50000.0,0.0,0.0,SI,NO,NO,,,201707,202608,2878266.47,3429.0,10000.0,3429,3429.0,3429.0,334244.72,SI,Ejecución física (C),SI,SI,82.2,76.84,2026-02-16 20:25:24,,NO,PUNO,CARABAYA,CRUCERO,210306,0.0,0.0,2017-09-01 00:00:00,2027-10-18 00:00:00,2020-08-10 00:00:00,2021-01-16 00:00:00,606,3075024.06,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2279598,237049,"AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA URBANIZACION BELLA COPACABANA, ANEXO BELLA COPACABANA I Y VILLA ISAAC DE LA CIUDAD DE JULIACA PROVINCIA DE SAN ROMAN - PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UF DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,147,HOSPITAL DE EMERGENCIAS PEDIATRICAS,ACTIVO,VIABLE,2125948.0,2974682.52,0.0,0.0,0.0,APARA EL SISTEMA DE AGUA POTABLE  PARA EL SISTEMA DE AGUA POTABLE LA ALTERNATIVA ES ÚNICA Y SE DETALLA A CONTINUACIÓN LOS TRABAJOS A REALIZAR  LÍNEA DE CONDUCCIÓN SE PLANTEA LA AMPLIACIÓN DE LA LÍNEA DE CONDUCCIÓN QUE SERÁ EMPALMADA A UNA TUBERÍA DE PVC DE 8 QUE SE ENCUENTRA EN LA AV JULIACA CON  EL JR MAMA OCLLO PARA LO CUAL SE REQUIERE TUBERÍA DE 200 MM Y UNA LONGITUD DE 1187 METROS LINEALES DETERMINADA A TRAVÉS DE LA DISTANCIA DESDE EL PUNTO DE EMPALME HACIA LA RED DE DISTRIBUCIÓN EN LA URB BELLA COPACABANA Y ANEXOS   REDES DE DISTRIBUCIÓN SE INSTALARAN TUBERÍAS DE 90MM 283 ML 110MM 1468 ML 160MM 307 ML ESTO SE DETERMINA A TRAVÉS DEL ANÁLISIS DEL NÚMERO DE VIVIENDAS A CONECTAR Y SU DISTRIBUCIÓN ESPACIAL CON 21 VÁLVULAS DE COMPUERTA Y LA INSTALACIÓN DE 02 GRIFOS CONTRA INCENDIO  CONEXIONES DOMICILIARIAS SE HA CONSIDERADO EL SERVICIO DOMICILIARIO DE AGUA POTABLE PARA 214 LOTES CON LLAVES Y CAJAS DE PASO PARA IGUAL NÚMERO DE FAMILIAS   TIPO DE SISTEMA SISTEMA DE GRAVEDADPRESIÓN CON TRATAMIENTO   PLANTEAMIENTO DE ALTERNATIVA DE SOLUCIÓN AL PROBLEMA LA ALTERNATIVA DE SOLUCIÓN AL PROBLEMA ES LA SIGUIENTE  AMPLIACIÓN DE LA RED DE CONDUCCIÓN CON UNA LONGITUD 1187 ML CON TUBERÍA DE   AMPLIACIÓN DE LA RED DE DISTRIBUCIÓN CON UNA LONGITUD DE 2508 ML CON TUBERÍA DE DIFERENTE DIÁMETRO 90MM 110MM 160MM   INSTALACIÓN DE 214 CONEXIONES DOMICILIARIAS CON CAJA DE REGISTRO Y VÁLVULAS DE PASO   CABE SEÑALAR QUE PARA PLANTEAR LAS ALTERNATIVAS SE ANALIZARON VARIAS OPCIONES DE SOLUCIÓN SIN EMBARGO SE ENCONTRÓ QUE EXISTE UNA RED DE ADUCCIÓN DE 8 EN LA URBANIZACIÓN ADYACENTE POR TAL MOTIVO SE ESTIMÓ POR CONVENIENTE LA FORMULACIÓN DE UNA ALTERNATIVA ÚNICA   BPARA ALCANTARILLADO SANITARIO  ALTERNATIVA 1 SUMINISTRO E INSTALACIÓN DE REDES COLECTORAS CON TUBERÍAS DE PVC DESAGÜE UF ISO 4435 SERIE 25 DE 250 MM Y 200 MM QUE SERÁN EMPALMADOS MEDIANTE UNIONES FLEXIBLES SE SUMINISTRARA E INSTALARA 1945 METROS DE TUBERÍA DE PVC DE 200 MM EN TERRENO NORMAL Y SATURADO SE SUMINISTRARA E INSTALARA 258 METROS DE TUBERÍA DE PVC DE 250 MM EN TERRENO NORMAL Y SATURADO CON SU RESPECTIVA PRUEBA HIDRÁULICA SE CONSTRUIRÁ 112 UNIDADES DE BUZONES DE CONCRETO SIMPLE CON ALTURA VARIABLE DE 120 METROS HASTA 250 METROS SE INSTALARAN 214 UNIDADES DE CONEXIONES DOMICILIARIAS PARA LA MISMA CANTIDAD DE BENEFICIARIOS SENSIBILIZACIÓN Y CAPACITACIÓN A LOS POBLADORES POR MEDIO DE UNA CAMPAÑA Y CHARLA DE EDUCACIÓN SANITARIA,2012-10-22 00:00:00,2012-12-01 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,SI,2023-10-23 13:36:21,Pendiente de liquidación,201509,201907,2868875.23,0.0,,0,,,105807.29,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),NO,NO,,,,,NO,PUNO,SAN ROMAN,JULIACA,211101,0.0,0.0,,,,,1175,2395532.85,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2283110,324616,RECUPERACION DE LA CAPACIDAD DE TRATAMIENTO DE LAS LAGUNAS DE ESTABILIZACION DE LAS CIUDADES DE PUNO  Y DESAGUADERO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PUNO,UF DE LA MUNICIPALIDAD PROVINCIAL DE PUNO,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PUNO,500139,EMPRESA MUNICIPAL DE SANEAMIENTO BASICO DE PUNO S.A.,ACTIVO,VIABLE,9492519.0,12789895.31,191848.43,0.0,0.0,La alternativa 1 propone la adquisición de maquinaria y equipos utilizando tecnologías modernas que permitan en plazo más corto el retiro de los lodos sedimentados en las lagunas de estabilización del ámbito de la jurisdicción de la EPS EMSAPUNO SA así como su transporte y disposición final Se propone cinco acciones    Adquisición de equipamiento 01 draga para el retiro de lodos y 02 sistemas de deshidratación  01 draga con motor diesel de 120 m3h     Retiro y deshidratación de lodos    Transporte y disposición final de lodos tratados    Difusión de educación sanitaria    Programa de capacitación en métodos de retiros de lodos de las lagunas de estabilización,2015-06-22 00:00:00,2015-08-28 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN DIRECTA,SI,5803114.0,4016915.0,61500.95,0.0,SI,NO,NO,,,201512,202608,3742822.62,729797.59,0.0,5803113,0.0,0.0,3435808.12,SI,Ejecución física (C),SI,SI,12.13,20.44,2026-02-26 19:32:52,,NO,PUNO,PUNO,PUNO,210101,0.0,0.0,2023-11-06 00:00:00,2028-11-30 00:00:00,2023-11-06 00:00:00,2025-12-31 00:00:00,188237,10829573.86,2026
GR,GOBIERNOS REGIONALES,GOBIERNO REGIONAL PUNO,2090887,3880,DRENAJE PLUVIAL DE LA CIUDAD DE JULIACA,"OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UF DEL PROGRAMA NACIONAL DE SANEAMIENTO URBANO,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,ACTIVO,VIABLE,131144430.0,715163706.33,2544494.63,176223.55,0.0,EL PROYECTO CONSISTE EN FORMULACIÓN DE LOS ESTUDIOS DEFINITIVOS CONSTRUCCIÓN DE UN SISTEMA DE EVACUACIÓN DE AGUAS PLUVIALES MEDIANTE  GRAVEDAD A TRAVÉS DE CANALES DE CONCRETO ARMADO DE SECCIÓN RECTANGULAR LAS REDES DE DRENAJE SON UN CONJUNTO DE CONDUCTOS CERRADOS DE CONCRETO Y TUBOS PERFILADOS ASÍ COMO DRENES ABIERTOS DE CONCRETO COMO EN TIERRA QUE FAVORECEN LA EVACUACIÓN DE LAS AGUAS PLUVIALES HACIA EL RÍO COATA Y EL RÍO TOROCOCHA POR MEDIO DE COLECTORES PRINCIPALES DE 1ER ORDEN ASÍ ESTOS SE CONECTAN A UNA RED DE COLECTORES SECUNDARIOS DENOMINADOS CONDUCTOS DE 2 ORDEN DISTRIBUIDOS EN EL ÁREA DEL PROYECTO PARA EVACUAR UN CAUDAL DE 3111M3S EN UNA EXTENSIÓN DE 939 KM DE DRENES LA REALIZACIÓN DE EVENTOS DE CAPACITACIÓN Y SENSIBILIZACIÓN EN MITIGACIÓN DE IMPACTO AMBIENTAL Y SENSIBILIZACIÓN Y EDUCACIÓN AMBIENTAL A LOS USUARIOS DE DRENAJE PLUVIAL,2002-10-30 00:00:00,2007-06-22 00:00:00,SALUD Y SANEAMIENTO,SANEAMIENTO,SANEAMIENTO GENERAL,SNIP,PIP MAYOR (SNIP),,SI,3025000.0,6085919.0,158837555.0,209452868.0,SI,NO,NO,,,200906,202512,87086437.35,0.0,3025000.0,1875000,1375000.0,375000.0,628746763.61,SI,Ejecución física (C),SI,SI,10.98,11.2,2026-08-10 16:30:21,,NO,PUNO,SAN ROMAN,JULIACA,211101,0.0,0.0,2014-07-30 00:00:00,2030-04-21 00:00:00,2014-09-22 00:00:00,2029-11-15 00:00:00,211931,220252346.97,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,2309705,329575,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN C.C. SANTA CRUZ DE CUMI DEL, DISTRITO DE DESAGUADERO - CHUCUITO - PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,UF DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,UEI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,301634,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,ACTIVO,VIABLE,1668406.0,3392595.02,0.0,0.0,0.0,INSTALACION DEL SISTEMA DE AGUA POTABLE EL CUAL CONSISTE EN CONSTRUCCION DE 05 CAPTACIONES DE CONCRETO ARMADO CONSTRUCCION DE 01 RESERVORIO DE CONCRETO ARMADO DE 20 M3 INSTALACION DE LINEA DE CONDUCCION DE 78010 ML INSTALACION DE LINEAS DE ADUCCION Y DISTRIBUCION DE 842291  ML CONSTRUCCION DE 127 PILETAS DOMICILIARIAS Y CONEXIONES DOMICILIARIAS DE AGUA POTABLE CONSTRUCCIÓN DE LETRINAS CON ARRASTRE HIDRAULICO 127 UNIDADES IMPLEMENTACION DE PROGRAMAS DE CAPACITACIÓN Y EDUCACIÓN SANITARIA EJECUTAR LAS MEDIDAS DE MITIGACION  AMBIENTAL,2015-08-06 00:00:00,2015-09-30 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN DIRECTA,SI,3121528.0,0.0,0.0,0.0,SI,NO,NO,,,201612,202607,271067.0,1149326.55,657401.0,1159294,1159293.65,1159293.65,1962234.02,SI,Ejecución física (C),SI,NO,,7.99,2026-06-01 13:52:32,,NO,PUNO,CHUCUITO,DESAGUADERO,210402,0.0,0.0,2024-04-25 00:00:00,2026-04-01 00:00:00,2026-04-23 00:00:00,2026-09-19 00:00:00,635,3392595.02,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE KELLUYO,2280540,324095,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA PARCIALIDAD DE CHIHUANIUMA, DISTRITO DE KELLUYO - CHUCUITO - PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE KELLUYO,UF DE LA MUNICIPALIDAD DISTRITAL DE KELLUYO,UEI DE LA MUNICIPALIDAD DISTRITAL DE KELLUYO,301636,MUNICIPALIDAD DISTRITAL DE KELLUYO,ACTIVO,VIABLE,1223166.0,1963234.61,0.0,0.0,0.0,CONSTRUCCIÓN DE UN SISTEMA DE CAPTACIÓN DE MANANTIAL TIPO LADERA POR GRAVEDAD CON INSTALACIÓN DE REDES Y CONEXIONES DOMICILIARIAS DE AGUA INSTALACIÓN DE UBS SECOS ECOLÓGICOS DE DOBLE CÁMARA REALIZANDO TALLERES DE ADECUADOS HÁBITOS Y PRÁCTICAS DE HIGIENE Y EDUCACIÓN SANITARIA  Y CAPACITAR A LA UNIDAD DE GESTIÓN A CARGO DE LA OPERACIÓN DE LOS SERVICIOS BÁSICO JASS,2015-06-19 00:00:00,2015-09-24 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,3206236.0,0.0,0.0,0.0,SI,NO,NO,,,201608,202606,72400.0,90000.0,0.0,90000,90000.0,90000.0,1800834.61,SI,Ejecución física (C),SI,NO,,8.27,2026-07-13 21:37:18,,NO,PUNO,CHUCUITO,KELLUYO,210404,0.0,0.0,2024-09-23 00:00:00,2026-12-31 00:00:00,2026-08-03 00:00:00,2026-10-31 00:00:00,304,1963234.61,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CAPACHICA,2673381,2673381,"ADQUISICION DE BOMBA DE AGUA EN EL(LA) Y REPOSICION DE BOMBA SUMERGIBLE POR ENERGIA FOTOVOLTAICO DEL SISTEMA DE AGUA POTABLE EN LA COMUNIDAD DE CHILLORA LLANCACO GRANDE DISTRITO DE CAPACHICA, PROVINCIA PUNO, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,UF DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CAPACHICA,301597,MUNICIPALIDAD DISTRITAL DE CAPACHICA,ACTIVO,APROBADO,64691.88,64691.88,0.0,0.0,0.0,,2024-12-22 00:00:00,2024-12-22 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN DIRECTA,NO,,,,,SI,NO,NO,,,,,0.0,0.0,,0,,,64691.88,SI,Expediente técnico (B),SI,NO,,0.0,2026-02-24 09:40:41,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,PUNO,CAPACHICA,210105,-15.555563932291044,-69.86873966609872,2027-03-01 00:00:00,2027-04-15 00:00:00,2025-06-02 00:00:00,2025-07-02 00:00:00,,7644.37,2026
